id,time,nodeaddr,appeui,gwaddr,modulation,datarate,snr,rssi,freq,lat,lon,alt,accuracy,hdop,sats,provider,name,mqtt_topic,user_agent,user_id
7351074,2019-07-13 11:28:01,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF9BW125,2.50,-115.00,868.100,41.793838,0.059485,18025.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351087,2019-07-13 11:28:14,hab_gus_jos,hab_2019,FCC23DFFFE0A9041,LORA,SF8BW125,-7.80,-112.00,867.900,41.793166,0.060043,18062.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351088,2019-07-13 11:28:14,hab_gus_jos,hab_2019,B827EBFFFE0EDA01,LORA,SF8BW125,-7.20,-114.00,867.900,41.793166,0.060043,18062.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351089,2019-07-13 11:28:14,hab_gus_jos,hab_2019,00800000A00044C2,LORA,SF8BW125,-6.00,-116.00,867.900,41.793166,0.060043,18062.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351090,2019-07-13 11:28:14,hab_gus_jos,hab_2019,B827EBFFFE48B6A8,LORA,SF8BW125,-4.80,-123.00,867.900,41.793166,0.060043,18062.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351091,2019-07-13 11:28:14,hab_gus_jos,hab_2019,B827EBFFFE5703A5,LORA,SF8BW125,-1.50,-120.00,867.900,41.793166,0.060043,18062.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351092,2019-07-13 11:28:14,hab_gus_jos,hab_2019,FCC23DFFFE0A6F77,LORA,SF8BW125,1.00,-112.00,867.900,41.793166,0.060043,18062.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351093,2019-07-13 11:28:14,hab_gus_jos,hab_2019,FCC23DFFFE0A8988,LORA,SF8BW125,5.20,-110.00,867.900,41.793166,0.060043,18062.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351104,2019-07-13 11:28:24,hab2019_pape,hab_2019,0001FCC23D0A6A9B,LORA,SF9BW125,-13.00,-117.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351105,2019-07-13 11:28:24,hab2019_pape,hab_2019,FCC23DFFFE0A9041,LORA,SF9BW125,-10.80,-109.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351106,2019-07-13 11:28:24,hab2019_pape,hab_2019,B827EBFFFEC26769,LORA,SF9BW125,-8.00,-120.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351107,2019-07-13 11:28:24,hab2019_pape,hab_2019,B827EBFFFE0EDA01,LORA,SF9BW125,-7.20,-114.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351108,2019-07-13 11:28:24,hab2019_pape,hab_2019,B827EBFFFE3F226A,LORA,SF9BW125,-6.50,-114.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351109,2019-07-13 11:28:24,hab2019_pape,hab_2019,00E04CFFFE361574,LORA,SF9BW125,-6.20,-115.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351110,2019-07-13 11:28:24,hab2019_pape,hab_2019,00800000A0002717,LORA,SF9BW125,-6.20,-114.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351111,2019-07-13 11:28:24,hab2019_pape,hab_2019,B827EBFFFE48B6A8,LORA,SF9BW125,-4.80,-124.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351112,2019-07-13 11:28:24,hab2019_pape,hab_2019,FCC23DFFFE0A6F77,LORA,SF9BW125,-4.00,-112.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351113,2019-07-13 11:28:24,hab2019_pape,hab_2019,B827EBFFFE5703A5,LORA,SF9BW125,-2.00,-120.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351114,2019-07-13 11:28:24,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF9BW125,-2.00,-106.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351115,2019-07-13 11:28:24,hab2019_pape,hab_2019,00800000A00044C2,LORA,SF9BW125,3.80,-115.00,868.300,41.792723,0.060267,18087.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351134,2019-07-13 11:28:47,hab2019_pape,hab_2019,C0EE40FFFF2938D4,LORA,SF9BW125,-13.00,-121.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351135,2019-07-13 11:28:47,hab2019_pape,hab_2019,00800000A0002717,LORA,SF9BW125,-12.80,-118.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351136,2019-07-13 11:28:47,hab2019_pape,hab_2019,B827EBFFFE9238FD,LORA,SF9BW125,-10.80,-115.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351137,2019-07-13 11:28:47,hab2019_pape,hab_2019,58A0CBFFFE8002FF,LORA,SF9BW125,-10.75,-120.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351138,2019-07-13 11:28:47,hab2019_pape,hab_2019,B827EBFFFECB8BB0,LORA,SF9BW125,-9.20,-119.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351139,2019-07-13 11:28:47,hab2019_pape,hab_2019,FCC23DFFFE0A9041,LORA,SF9BW125,-8.00,-106.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351140,2019-07-13 11:28:47,hab2019_pape,hab_2019,B827EBFFFE0EDA01,LORA,SF9BW125,-6.80,-114.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351141,2019-07-13 11:28:47,hab2019_pape,hab_2019,B827EBFFFE48B6A8,LORA,SF9BW125,-3.20,-121.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351142,2019-07-13 11:28:47,hab2019_pape,hab_2019,B827EBFFFE3F226A,LORA,SF9BW125,-2.20,-114.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351143,2019-07-13 11:28:47,hab2019_pape,hab_2019,FCC23DFFFE0A6F77,LORA,SF9BW125,-2.00,-111.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351144,2019-07-13 11:28:47,hab2019_pape,hab_2019,B827EBFFFE5703A5,LORA,SF9BW125,-1.80,-117.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351145,2019-07-13 11:28:47,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF9BW125,-1.50,-112.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351146,2019-07-13 11:28:47,hab2019_pape,hab_2019,00800000A00044C2,LORA,SF9BW125,1.80,-113.00,868.500,41.791290,0.060740,18151.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351173,2019-07-13 11:29:00,hab_gus_jos,hab_2019,B827EBFFFE5703A5,LORA,SF8BW125,-9.00,-119.00,868.300,41.790400,0.060841,18191.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351174,2019-07-13 11:29:00,hab_gus_jos,hab_2019,B827EBFFFEC8BE3C,LORA,SF8BW125,-8.50,-114.00,868.300,41.790400,0.060841,18191.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351175,2019-07-13 11:29:00,hab_gus_jos,hab_2019,B827EBFFFEC26769,LORA,SF8BW125,-8.20,-119.00,868.300,41.790400,0.060841,18191.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351176,2019-07-13 11:29:00,hab_gus_jos,hab_2019,00800000A00044C2,LORA,SF8BW125,-3.80,-115.00,868.300,41.790400,0.060841,18191.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351177,2019-07-13 11:29:00,hab_gus_jos,hab_2019,B827EBFFFE6197E2,LORA,SF8BW125,0.00,-115.00,868.300,41.790400,0.060841,18191.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351178,2019-07-13 11:29:00,hab_gus_jos,hab_2019,B827EBFFFE3F226A,LORA,SF8BW125,5.20,-106.00,868.300,41.790400,0.060841,18191.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351203,2019-07-13 11:29:23,hab_gus_jos,hab_2019,B827EBFFFE3F226A,LORA,SF8BW125,-12.20,-114.00,868.500,41.789026,0.060892,18252.0,0.00,1.1,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351204,2019-07-13 11:29:23,hab_gus_jos,hab_2019,B827EBFFFE5703A5,LORA,SF8BW125,-9.00,-120.00,868.500,41.789026,0.060892,18252.0,0.00,1.1,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351205,2019-07-13 11:29:23,hab_gus_jos,hab_2019,B827EBFFFE48B6A8,LORA,SF8BW125,-7.20,-121.00,868.500,41.789026,0.060892,18252.0,0.00,1.1,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351206,2019-07-13 11:29:23,hab_gus_jos,hab_2019,00800000A0002717,LORA,SF8BW125,-6.50,-118.00,868.500,41.789026,0.060892,18252.0,0.00,1.1,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351207,2019-07-13 11:29:23,hab_gus_jos,hab_2019,B827EBFFFE6197E2,LORA,SF8BW125,-2.20,-117.00,868.500,41.789026,0.060892,18252.0,0.00,1.1,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351210,2019-07-13 11:29:25,hab_gus_jos,hab_2019,0000024B0B030C61,LORA,SF8BW125,-4.00,-114.00,868.500,41.789026,0.060892,18252.0,0.00,1.1,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351317,2019-07-13 11:31:14,hab_gus_jos,hab_2019,FCC23DFFFE0DC562,LORA,SF9BW125,-13.00,-115.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351318,2019-07-13 11:31:14,hab_gus_jos,hab_2019,FCC23DFFFE0F6593,LORA,SF9BW125,-12.80,-112.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351319,2019-07-13 11:31:14,hab_gus_jos,hab_2019,B827EBFFFE48B6A8,LORA,SF9BW125,-11.20,-124.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351320,2019-07-13 11:31:14,hab_gus_jos,hab_2019,88C255FFFE6C80F7,LORA,SF9BW125,-10.20,-121.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351321,2019-07-13 11:31:14,hab_gus_jos,hab_2019,FCC23DFFFE0A8988,LORA,SF9BW125,-10.20,-109.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351322,2019-07-13 11:31:14,hab_gus_jos,hab_2019,FCC23DFFFE0F306C,LORA,SF9BW125,-10.20,-112.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351323,2019-07-13 11:31:14,hab_gus_jos,hab_2019,00800000A0002717,LORA,SF9BW125,-9.80,-113.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351324,2019-07-13 11:31:14,hab_gus_jos,hab_2019,FCC23DFFFE0A6F77,LORA,SF9BW125,-6.00,-107.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351325,2019-07-13 11:31:14,hab_gus_jos,hab_2019,B827EBFFFE3F226A,LORA,SF9BW125,-4.50,-112.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351326,2019-07-13 11:31:14,hab_gus_jos,hab_2019,00800000A00044C2,LORA,SF9BW125,-3.80,-109.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351327,2019-07-13 11:31:14,hab_gus_jos,hab_2019,B827EBFFFE6197E2,LORA,SF9BW125,-2.00,-114.00,868.300,41.785286,0.064811,18550.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351328,2019-07-13 11:31:14,hab2019_pape,hab_2019,C0EE40FFFF2938D4,LORA,SF10BW125,-15.80,-121.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351329,2019-07-13 11:31:14,hab2019_pape,hab_2019,88C255FFFE6C80F7,LORA,SF10BW125,-15.00,-120.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351330,2019-07-13 11:31:14,hab2019_pape,hab_2019,0001FCC23D0A6A9B,LORA,SF10BW125,-14.80,-117.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351331,2019-07-13 11:31:14,hab2019_pape,hab_2019,B827EBFFFEC26769,LORA,SF10BW125,-13.50,-115.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351332,2019-07-13 11:31:14,hab2019_pape,hab_2019,FCC23DFFFE0F0321,LORA,SF10BW125,-13.00,-115.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351333,2019-07-13 11:31:14,hab2019_pape,hab_2019,00800000A0002717,LORA,SF10BW125,-11.00,-119.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351334,2019-07-13 11:31:14,hab2019_pape,hab_2019,B827EBFFFE0EDA01,LORA,SF10BW125,-10.50,-113.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351335,2019-07-13 11:31:14,hab2019_pape,hab_2019,FCC23DFFFE0F6593,LORA,SF10BW125,-10.20,-115.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351336,2019-07-13 11:31:14,hab2019_pape,hab_2019,FCC23DFFFE0A9041,LORA,SF10BW125,-10.00,-106.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351337,2019-07-13 11:31:14,hab2019_pape,hab_2019,FCC23DFFFE0F306C,LORA,SF10BW125,-7.20,-110.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351338,2019-07-13 11:31:14,hab2019_pape,hab_2019,B827EBFFFE3F226A,LORA,SF10BW125,-5.50,-112.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351339,2019-07-13 11:31:14,hab2019_pape,hab_2019,FCC23DFFFE0A6F77,LORA,SF10BW125,-4.80,-107.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351340,2019-07-13 11:31:14,hab2019_pape,hab_2019,B827EBFFFE48B6A8,LORA,SF10BW125,-4.50,-124.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351341,2019-07-13 11:31:14,hab2019_pape,hab_2019,B827EBFFFE6197E2,LORA,SF10BW125,-3.50,-113.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351342,2019-07-13 11:31:14,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF10BW125,-3.00,-107.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351343,2019-07-13 11:31:14,hab2019_pape,hab_2019,B827EBFFFE5703A5,LORA,SF10BW125,-2.80,-119.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351344,2019-07-13 11:31:14,hab2019_pape,hab_2019,00800000A00044C2,LORA,SF10BW125,-0.80,-107.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351346,2019-07-13 11:31:15,hab2019_pape,hab_2019,7276FF00080E0DBD,LORA,SF10BW125,-14.00,0.00,868.300,41.785632,0.063966,18514.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351396,2019-07-13 11:31:51,hab2019_pape,hab_2019,FCC23DFFFE0F0321,LORA,SF10BW125,-16.50,-115.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351397,2019-07-13 11:31:51,hab2019_pape,hab_2019,C0EE40FFFF2938D4,LORA,SF10BW125,-16.20,-120.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351398,2019-07-13 11:31:51,hab2019_pape,hab_2019,FCC23DFFFE0DC562,LORA,SF10BW125,-15.00,-115.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351399,2019-07-13 11:31:51,hab2019_pape,hab_2019,0001FCC23D0DDC99,LORA,SF10BW125,-14.20,-113.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351400,2019-07-13 11:31:51,hab2019_pape,hab_2019,88C255FFFE6C80F7,LORA,SF10BW125,-14.20,-120.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351401,2019-07-13 11:31:51,hab2019_pape,hab_2019,B827EBFFFE9238FD,LORA,SF10BW125,-14.20,-115.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351402,2019-07-13 11:31:51,hab2019_pape,hab_2019,0000024B080312F3,LORA,SF10BW125,-14.00,-116.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351403,2019-07-13 11:31:51,hab2019_pape,hab_2019,FCC23DFFFE0F6593,LORA,SF10BW125,-13.20,-115.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351404,2019-07-13 11:31:51,hab2019_pape,hab_2019,B827EBFFFEC26769,LORA,SF10BW125,-13.20,-119.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351405,2019-07-13 11:31:51,hab2019_pape,hab_2019,B827EBFFFE0EDA01,LORA,SF10BW125,-13.20,-114.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351406,2019-07-13 11:31:51,hab2019_pape,hab_2019,00E04CFFFE3614B1,LORA,SF10BW125,-11.80,-123.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351407,2019-07-13 11:31:51,hab2019_pape,hab_2019,FCC23DFFFE0A9041,LORA,SF10BW125,-9.00,-112.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351408,2019-07-13 11:31:51,hab2019_pape,hab_2019,FCC23DFFFE0F306C,LORA,SF10BW125,-8.20,-112.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351409,2019-07-13 11:31:51,hab2019_pape,hab_2019,B827EBFFFECB8BB0,LORA,SF10BW125,-7.20,-115.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351410,2019-07-13 11:31:51,hab2019_pape,hab_2019,00800000A0002717,LORA,SF10BW125,-7.00,-119.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351411,2019-07-13 11:31:51,hab2019_pape,hab_2019,58A0CBFFFE8002FF,LORA,SF10BW125,-5.75,-119.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351412,2019-07-13 11:31:51,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF10BW125,-4.80,-113.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351413,2019-07-13 11:31:51,hab2019_pape,hab_2019,00E04CFFFE361574,LORA,SF10BW125,-4.20,-119.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351414,2019-07-13 11:31:51,hab2019_pape,hab_2019,B827EBFFFE48B6A8,LORA,SF10BW125,-3.20,-121.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351415,2019-07-13 11:31:51,hab2019_pape,hab_2019,B827EBFFFE5703A5,LORA,SF10BW125,-2.50,-118.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351416,2019-07-13 11:31:51,hab2019_pape,hab_2019,B827EBFFFE3F226A,LORA,SF10BW125,-1.80,-111.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351417,2019-07-13 11:31:51,hab2019_pape,hab_2019,FCC23DFFFE0A6F77,LORA,SF10BW125,0.00,-111.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351418,2019-07-13 11:31:51,hab2019_pape,hab_2019,00800000A00044C2,LORA,SF10BW125,3.00,-109.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351419,2019-07-13 11:31:52,hab2019_pape,hab_2019,7276FF00080E0DBD,LORA,SF10BW125,-12.00,0.00,868.500,41.784328,0.065820,18608.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351432,2019-07-13 11:32:00,hab_gus_jos,hab_2019,0001FCC23D0DDC99,LORA,SF9BW125,-13.50,-113.00,867.100,41.783474,0.066864,18667.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351433,2019-07-13 11:32:00,hab_gus_jos,hab_2019,B827EBFFFE0EDA01,LORA,SF9BW125,-13.00,-115.00,867.100,41.783474,0.066864,18667.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351434,2019-07-13 11:32:00,hab_gus_jos,hab_2019,FCC23DFFFE0F6593,LORA,SF9BW125,-12.80,-117.00,867.100,41.783474,0.066864,18667.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7351435,2019-07-13 11:32:00,hab_gus_jos,hab_2019,B827EBFFFE9238FD,LORA,SF9BW125,-12.00,-120.00,867.100,41.783474,0.066864,18667.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
